商品id,一级品类,二级品类,商品标题,商品价格,省份,商品销量,店铺名称,店铺标签,先用后付,退货宝,风格,面料,版型,适用季节,销量下限
620419409422,农资园艺,盆栽,盆栽官方正品,16.01,黑龙江,5000+人付款,优品农资店旗舰店,8年老店,未提供,未提供,,,,,5000
751221809860,农资园艺,农具,农具官方正品,766.93,湖北,1万+人付款,优品农资店,5年老店,未提供,未提供,,,,,10000
530837344788,服饰鞋包,童装,童装修身热销,986.77,上海,2万+人付款,诚信服饰店,正品保障,未提供,未提供,休闲风,纯棉,标准型,春秋季,20000
219608626796,家居生活,厨具,厨具2025新款办公,2684.37,福建,200+人付款,闽时尚家居店旗舰店,回头客5万,未提供,未提供,,,,,200
302867490420,宠物用品,玩具,玩具宽松热销,268.91,青海,2万+人付款,青诚信宠物店专卖店,极速发货,未提供,未提供,时尚风,,,夏季,20000
294103433526,美妆护肤,身体护理,身体护理官方正品,232.03,河北,1万+人付款,冀诚信美妆店旗舰店,极速发货,未提供,退货宝,,,,,10000
823596920953,钟表珠宝,手链,手链2025新款,2984.44,香港,500+人付款,港品质钟表店,正品保障,未提供,未提供,,,,,500
806683993962,礼品鲜花,永生花,永生花高品质,1327.49,北京,100+人付款,时尚礼品店旗舰店,金牌卖家,未提供,未提供,,,,,100
536970704476,图书音像,少儿,少儿2025新款,103.7,湖北,5000+人付款,优品图书店,正品保障,未提供,未提供,,,,,5000
171293417045,汽车用品,保养,保养高品质,652.72,江苏,10万+人付款,品质汽车店,回头客1万,未提供,未提供,,,,,100000
258606666957,农资园艺,农具,农具2025新款,168.97,广西,2000+人付款,诚信农资店,5年老店,未提供,未提供,,,,,2000
218089259075,食品生鲜,水果,水果2025新款,461.68,湖南,5万+人付款,时尚食品店旗舰店,8年老店,未提供,未提供,,,,,50000
939633366627,钟表珠宝,耳环,耳环2025新款,3899.43,重庆,500+人付款,渝品质钟表店旗舰店,金牌卖家,未提供,未提供,,,,,500
849282141156,数码家电,家电,家电高品质办公,4759.6,福建,1000+人付款,优品数码店旗舰店,5年老店,未提供,未提供,,,,,1000
791841898836,玩具乐器,益智玩具,益智玩具2025新款,2289.61,湖北,1万+人付款,鄂优品玩具店旗舰店,,未提供,未提供,,,,,10000
642690758198,家居生活,装饰,装饰高品质家用,2421.92,上海,2000+人付款,沪诚信家居店,极速发货,未提供,未提供,,,,,2000
608806454788,钟表珠宝,手表,手表官方正品,3581.28,江西,5000+人付款,赣时尚钟表店专卖店,金牌卖家,未提供,未提供,,,,,5000
290096412371,服饰鞋包,女装,秋季女装宽松热销,934.81,河南,100+人付款,豫品质服饰店专卖店,金牌卖家,未提供,未提供,,,宽松型,冬季,100
553004288182,钟表珠宝,耳环,耳环官方正品,737.51,辽宁,500+人付款,辽品质钟表店专卖店,,未提供,退货宝,,,,,500
697572436122,汽车用品,电子,电子2025新款,1186.32,北京,200+人付款,优品汽车店,,未提供,未提供,,,,,200
491567534715,钟表珠宝,耳环,耳环高品质,984.59,云南,1000+人付款,滇品质钟表店专卖店,回头客10万,未提供,未提供,,,,,1000
345313599452,母婴用品,童装,童装百搭2025新款,516.75,湖北,100+人付款,品质母婴店,正品保障,未提供,未提供,休闲风,,,,100
891217511324,医药健康,计生用品,计生用品2025新款,414.44,广西,1万+人付款,桂优品医药店旗舰店,金牌卖家,未提供,未提供,,,,,10000
390314350989,运动户外,运动鞋,运动鞋宽松热销,183.96,上海,1000+人付款,沪优品运动店旗舰店,正品保障,未提供,未提供,时尚风,,修身型,秋季,1000
864199619526,礼品鲜花,礼品,礼品官方正品,376.36,河北,500+人付款,品质礼品店专卖店,正品保障,未提供,未提供,,,,,500
219634609416,汽车用品,清洁,清洁2025新款,224.67,四川,1000+人付款,诚信汽车店专卖店,,未提供,退货宝,,,,,1000
251024449355,运动户外,运动鞋,冬季运动鞋修身热销,433.12,广东,200+人付款,粤时尚运动店专卖店,5年老店,未提供,未提供,休闲风,,,春季,200
236566846458,医药健康,医疗器械,医疗器械官方正品,1345.25,福建,500+人付款,优品医药店旗舰店,8年老店,未提供,未提供,,,,,500
517200741598,服饰鞋包,童装,秋季童装修身正品,1006.53,四川,5000+人付款,品质服饰店专卖店,8年老店,未提供,未提供,通勤风,,修身型,春秋季,5000
219894967792,农资园艺,农具,农具高品质,351.74,福建,1000+人付款,品质农资店,回头客3千,未提供,未提供,,,,,1000
392121735932,服饰鞋包,鞋靴,鞋靴宽松热销,398.08,江西,5万+人付款,赣诚信服饰店旗舰店,8年老店,未提供,未提供,通勤风,,标准型,秋季,50000
104118016946,食品生鲜,零食,零食高品质,104.07,四川,200+人付款,诚信食品店,回头客5万,未提供,未提供,,,,,200
261423020761,食品生鲜,水果,水果官方正品,221.19,广东,1万+人付款,粤品质食品店,,先用后付,未提供,,,,,10000
542719111656,医药健康,医疗器械,医疗器械官方正品,627.37,吉林,2000+人付款,吉品质医药店专卖店,极速发货,未提供,未提供,,,,,2000
621875693132,医药健康,计生用品,计生用品官方正品,1087.3,广东,100+人付款,诚信医药店旗舰店,极速发货,未提供,未提供,,,,,100
762172816573,礼品鲜花,鲜花,鲜花官方正品,742.79,山西,500+人付款,品质礼品店,正品保障,未提供,退货宝,,,,,500
947487588552,图书音像,教材,教材2025新款,245.57,江苏,500+人付款,苏诚信图书店,5年老店,未提供,未提供,,,,,500
638145587512,美妆护肤,面部护理,面部护理高品质,638.5,香港,500+人付款,优品美妆店,正品保障,未提供,未提供,,,,,500
792071169686,图书音像,社科,社科2025新款,168.13,四川,1万+人付款,川优品图书店专卖店,皇冠店铺,未提供,未提供,,,,,10000
115938549035,汽车用品,安全,安全官方正品,778.22,江苏,2万+人付款,时尚汽车店,金牌卖家,未提供,未提供,,,,,20000
160095319548,宠物用品,服饰,秋季服饰百搭热销,153.11,湖北,1000+人付款,诚信宠物店,回头客10万,未提供,未提供,休闲风,,,秋季,1000
210908303992,家居生活,装饰,装饰高品质家用,2737.53,北京,500+人付款,诚信家居店,5年老店,未提供,未提供,,,,,500
377130562656,美妆护肤,面部护理,面部护理2025新款,204.77,上海,5000+人付款,时尚美妆店,正品保障,未提供,未提供,,,,,5000
908348830245,图书音像,教材,教材2025新款,103.91,吉林,1000+人付款,品质图书店,5年老店,先用后付,退货宝,,,,,1000
151063729122,农资园艺,盆栽,盆栽2025新款,142.01,香港,500+人付款,港诚信农资店,回头客1万,未提供,未提供,,,,,500
364238499270,医药健康,计生用品,计生用品2025新款,1330.22,广西,2000+人付款,桂诚信医药店,金牌卖家,未提供,未提供,,,,,2000
503689982028,家居生活,装饰,装饰官方正品户外,736.24,福建,200+人付款,诚信家居店,回头客5万,未提供,未提供,,,,,200
844530629757,数码家电,家电,家电2025新款家用,1463.66,山东,5000+人付款,优品数码店专卖店,回头客10万,未提供,退货宝,,,,,5000
724687308592,宠物用品,服饰,冬季服饰宽松2025新款,190.79,甘肃,2000+人付款,时尚宠物店旗舰店,皇冠店铺,未提供,未提供,通勤风,,,秋季,2000
635526673934,宠物用品,服饰,夏季服饰修身正品,223.49,贵州,2万+人付款,优品宠物店专卖店,回头客1万,未提供,未提供,时尚风,,,冬季,20000
227986281407,母婴用品,童装,童装百搭2025新款,85.41,浙江,5000+人付款,诚信母婴店,金牌卖家,未提供,未提供,,纯棉,,秋季,5000
935131717970,农资园艺,种子,种子官方正品,276.73,广东,5000+人付款,粤诚信农资店旗舰店,金牌卖家,先用后付,未提供,,,,,5000
667730773227,礼品鲜花,永生花,永生花官方正品,902.1,天津,1000+人付款,诚信礼品店专卖店,皇冠店铺,未提供,退货宝,,,,,1000
744925823384,母婴用品,纸尿裤,春季纸尿裤百搭热销,654.17,辽宁,500+人付款,时尚母婴店,回头客5万,未提供,未提供,,聚酯纤维,,春秋季,500
427897410287,玩具乐器,模型,模型2025新款,1643.88,上海,2000+人付款,时尚玩具店专卖店,正品保障,未提供,未提供,,,,,2000
579414978545,家居生活,家纺,家纺高品质户外,876.9,四川,100+人付款,川优品家居店,正品保障,未提供,未提供,,,,,100
972703491826,家居生活,装饰,装饰2025新款户外,2122.1,江苏,2000+人付款,诚信家居店,,未提供,未提供,,,,,2000
107244414969,玩具乐器,乐器,乐器2025新款,1671.78,上海,2000+人付款,诚信玩具店旗舰店,5年老店,未提供,未提供,,,,,2000
664170013572,钟表珠宝,项链,项链2025新款,1313.71,福建,100+人付款,时尚钟表店,,未提供,未提供,,,,,100
944893832754,服饰鞋包,女装,春季女装百搭2025新款,156.98,河北,5000+人付款,时尚服饰店旗舰店,回头客3千,未提供,未提供,,莫代尔,宽松型,,5000
929079692743,礼品鲜花,永生花,永生花官方正品,995.23,广东,1000+人付款,粤优品礼品店旗舰店,8年老店,未提供,未提供,,,,,1000
469227833510,礼品鲜花,定制礼品,定制礼品高品质,593.89,广东,5000+人付款,诚信礼品店旗舰店,极速发货,未提供,未提供,,,,,5000
423424285833,运动户外,健身器材,健身器材百搭热销,1170.22,四川,5000+人付款,川时尚运动店旗舰店,金牌卖家,未提供,未提供,通勤风,,标准型,冬季,5000
374441205574,钟表珠宝,耳环,耳环2025新款,1890.69,广东,10万+人付款,粤优品钟表店旗舰店,回头客5万,未提供,未提供,,,,,100000
982871835043,钟表珠宝,戒指,戒指高品质,734.92,江苏,200+人付款,优品钟表店专卖店,回头客5万,未提供,未提供,,,,,200
647409896071,医药健康,计生用品,计生用品高品质,233.46,江苏,2000+人付款,时尚医药店,皇冠店铺,未提供,未提供,,,,,2000
566460880952,家居生活,收纳,收纳2025新款家用,1692.5,重庆,2万+人付款,优品家居店,极速发货,未提供,未提供,,,,,20000
764677150852,礼品鲜花,礼品,礼品高品质,316.09,安徽,200+人付款,诚信礼品店,5年老店,先用后付,未提供,,,,,200
924241998354,运动户外,户外装备,春季户外装备修身2025新款,1407.96,河北,1000+人付款,时尚运动店专卖店,皇冠店铺,未提供,未提供,时尚风,,标准型,春秋季,1000
278383127899,运动户外,户外装备,户外装备修身2025新款,1546.06,澳门,2万+人付款,澳诚信运动店,5年老店,未提供,退货宝,时尚风,,,春秋季,20000
280194423799,汽车用品,电子,电子2025新款,551.33,江西,5000+人付款,优品汽车店,,未提供,未提供,,,,,5000
514577724871,钟表珠宝,手表,手表2025新款,2546.92,北京,5万+人付款,京优品钟表店,皇冠店铺,未提供,未提供,,,,,50000
718670127239,美妆护肤,身体护理,身体护理高品质,47.32,福建,200+人付款,闽诚信美妆店,皇冠店铺,未提供,未提供,,,,,200
795232629086,母婴用品,纸尿裤,纸尿裤百搭正品,1223.99,四川,2000+人付款,川品质母婴店专卖店,,未提供,未提供,通勤风,,,,2000
360405984885,母婴用品,童装,冬季童装修身2025新款,444.07,广西,5000+人付款,桂优品母婴店专卖店,回头客3千,未提供,未提供,时尚风,,,冬季,5000
608134719356,农资园艺,肥料,肥料官方正品,778.75,重庆,50万+人付款,渝优品农资店,回头客3千,未提供,退货宝,,,,,500000
828031836269,母婴用品,辅食,秋季辅食宽松2025新款,556.44,海南,2万+人付款,时尚母婴店,正品保障,未提供,退货宝,时尚风,丝光棉,,,20000
265687867430,汽车用品,清洁,清洁高品质,689.15,广西,200+人付款,桂时尚汽车店,极速发货,先用后付,未提供,,,,,200
842260298023,图书音像,经管,经管高品质,122.12,浙江,2000+人付款,优品图书店旗舰店,,未提供,未提供,,,,,2000
554912900513,数码家电,手机,手机高品质户外,5734.07,广东,2000+人付款,诚信数码店专卖店,皇冠店铺,未提供,未提供,,,,,2000
614909085428,汽车用品,电子,电子高品质,348.49,湖南,100万+人付款,时尚汽车店,极速发货,未提供,未提供,,,,,1000000
727044575808,数码家电,相机,相机2025新款办公,5858.84,河南,1000+人付款,诚信数码店专卖店,极速发货,未提供,未提供,,,,,1000
207575370394,食品生鲜,粮油,粮油官方正品,119.8,台湾,2000+人付款,品质食品店旗舰店,,未提供,未提供,,,,,2000
953448329376,农资园艺,种子,种子高品质,17.53,青海,2000+人付款,时尚农资店旗舰店,金牌卖家,未提供,未提供,,,,,2000
730828757049,宠物用品,护理,护理百搭正品,303.95,辽宁,1000+人付款,辽品质宠物店,金牌卖家,未提供,未提供,通勤风,,,,1000
133101294760,服饰鞋包,鞋靴,鞋靴修身2025新款,389.86,浙江,1万+人付款,浙品质服饰店旗舰店,正品保障,未提供,未提供,,聚酯纤维,,夏季,10000
942597178200,宠物用品,服饰,服饰宽松2025新款,277.38,内蒙古,5000+人付款,蒙优品宠物店专卖店,,未提供,未提供,时尚风,,,夏季,5000
601012676715,图书音像,小说,小说官方正品,148.13,广东,2万+人付款,诚信图书店专卖店,,未提供,未提供,,,,,20000
921348235370,母婴用品,奶粉,夏季奶粉修身热销,1133.61,广东,5万+人付款,粤时尚母婴店,回头客1万,未提供,退货宝,通勤风,纯棉,,,50000
297110545761,食品生鲜,粮油,粮油高品质,204.41,浙江,1000+人付款,浙品质食品店,金牌卖家,未提供,未提供,,,,,1000
393010054014,医药健康,药品,药品官方正品,1556.91,河北,10万+人付款,品质医药店,,先用后付,未提供,,,,,100000
881193866749,图书音像,教材,教材2025新款,140.96,河南,500+人付款,诚信图书店专卖店,8年老店,未提供,退货宝,,,,,500
684856333907,钟表珠宝,项链,项链高品质,2698.4,河南,2000+人付款,诚信钟表店,,未提供,未提供,,,,,2000
604490607024,礼品鲜花,永生花,永生花高品质,1580.96,浙江,500+人付款,品质礼品店旗舰店,5年老店,未提供,未提供,,,,,500
786527618347,礼品鲜花,礼品,礼品高品质,1384.66,广东,1万+人付款,粤优品礼品店,金牌卖家,未提供,未提供,,,,,10000
571658986985,服饰鞋包,配饰,配饰百搭2025新款,1121.14,广东,500+人付款,粤时尚服饰店专卖店,回头客5万,先用后付,未提供,休闲风,羊毛,,,500
156046813462,钟表珠宝,手链,手链官方正品,1896.11,山东,2000+人付款,优品钟表店,皇冠店铺,未提供,未提供,,,,,2000
294939854604,礼品鲜花,定制礼品,定制礼品官方正品,1451.53,湖北,200+人付款,时尚礼品店,极速发货,未提供,未提供,,,,,200
113986753014,服饰鞋包,箱包,箱包修身正品,1279.14,新疆,5000+人付款,新优品服饰店,回头客10万,未提供,退货宝,时尚风,丝光棉,,冬季,5000
682608123748,母婴用品,玩具,玩具修身正品,371.44,贵州,5万+人付款,品质母婴店,回头客1万,未提供,未提供,,,,夏季,50000
149672681341,数码家电,电脑,电脑官方正品家用,1166.45,山西,2000+人付款,诚信数码店,8年老店,未提供,退货宝,,,,,2000
902396038405,医药健康,药品,药品高品质,232.47,河北,20万+人付款,冀优品医药店专卖店,,未提供,未提供,,,,,200000
